Id,Label,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,modularity_class,eigencentrality
TOKDON,,1,0.999913,4,0.357143,0.466667,0,184,195,0.005988
AYOZIZ,,1,0.987019,1,1,1,0,196,196,0.00332
XISDOU,,1,0.987019,1,1,1,0,196,196,0.00332
DIGPER,,1,1,1,1,1,0,197,197,0.00332
EBEWIT,,1,1,1,1,1,0,197,197,0.00332
REYNUG,,1,1,1,1,1,0,198,198,0.00332
REYNUG01,,1,1,1,1,1,0,198,198,0.00332
WUXCAU,,1,0.999979,1,1,1,0,199,199,0.00332
WUXCEY,,1,0.999979,1,1,1,0,199,199,0.00332
ALUJEX,,1,0.937943,1,1,1,0,200,200,0.00332
AFOVAT,,1,0.937943,1,1,1,0,200,200,0.00332
EDEPAG,,1,0.995603,1,1,1,0,201,201,0.00332
SIKYER,,1,0.995603,1,1,1,0,201,201,0.00332
EHAZAO,,1,0.998444,2,0.666667,0.75,0,202,204,0.005208
IXITOA02,,2,1.998436,1,1,1,0,202,204,0.007711
EXUTAU,,1,0.998654,1,1,1,0,203,202,0.00332
YIXFOC,,1,0.998654,1,1,1,0,203,202,0.00332
IXISIT02,,1,0.997547,1,1,1,0,204,203,0.00332
ZEDVIP,,1,0.997547,1,1,1,0,204,203,0.00332
WECSAZ01,,1,0.999992,2,0.666667,0.75,0,202,204,0.005208
HUCXIO,,1,0.936077,1,1,1,0,205,205,0.00332
VAHVOR,,1,0.936077,1,1,1,0,205,205,0.00332
EQOBUH,,2,1.998338,1,1,1,0,206,206,0.007711
IMZYCO01,,1,0.999931,2,0.666667,0.75,0,206,206,0.005208
NAFGOR01,,1,0.998408,2,0.666667,0.75,0,206,206,0.005208
AFOJIO,,1,0.999608,1,1,1,0,207,207,0.00332
GEVXAI01,,1,0.999608,1,1,1,0,207,207,0.00332
AFORCD,,1,0.998562,1,1,1,0,208,208,0.00332
MUPKUF,,1,0.998562,1,1,1,0,208,208,0.00332
QICXUY,,1,0.999867,1,1,1,0,209,209,0.00332
UKAQED,,1,0.999867,1,1,1,0,209,209,0.00332
RAGMOE,,1,0.999982,1,1,1,0,210,210,0.00332
RUYTOW,,1,0.999982,1,1,1,0,210,210,0.00332
RUWXAJ,,1,0.974408,1,1,1,0,211,211,0.00332
YENKAG,,1,0.974408,1,1,1,0,211,211,0.00332
AWOFOI,,1,0.993363,1,1,1,0,212,212,0.00332
JALLOA,,1,0.993363,1,1,1,0,212,212,0.00332
BUPVIT,,1,0.999952,1,1,1,0,213,213,0.00332
CELDAA,,1,0.999952,1,1,1,0,213,213,0.00332
EDEPEK,,1,0.999635,1,1,1,0,214,214,0.00332
HAXYIQ,,1,0.999635,1,1,1,0,214,214,0.00332
LIPQIL,,1,0.992969,1,1,1,0,215,215,0.00332
YUNJIB,,1,0.992969,1,1,1,0,215,215,0.00332
IBEXUJ,,1,0.996384,1,1,1,0,216,216,0.00332
INECOV,,1,0.996384,1,1,1,0,216,216,0.00332
COKNIB01,,1,1,1,1,1,0,217,217,0.00332
COKNIB02,,1,1,1,1,1,0,217,217,0.00332
AGEGOL,,1,0.987906,1,1,1,0,218,218,0.00332
QIWFIN,,1,0.987906,1,1,1,0,218,218,0.00332
AGEWUH,,2,1.997981,6,0.234818,0.254981,0.000005,219,219,0.082019
NURHEP,,5,4.993192,5,0.277512,0.30977,0.000085,219,219,0.244461
WICGEV,,4,3.988468,5,0.2723,0.300479,0.000083,219,219,0.185105
ATIBAG,,2,1.993658,6,0.260479,0.281992,0.000019,219,219,0.142965
NUQWAZ,,8,7.996671,5,0.31016,0.352969,0.000279,219,219,0.534411
PADKIP31,,4,3.996729,6,0.285714,0.314847,0.000058,219,219,0.276263
ATIBIO,,5,4.983015,5,0.297945,0.331513,0.000108,219,219,0.357228
PADJOU,,4,3.995232,6,0.259314,0.288985,0.000048,219,219,0.180619
PADKIP25,,8,7.983718,5,0.318099,0.358238,0.000203,219,219,0.559106
PADKIP32,,5,4.990974,5,0.314647,0.345307,0.000134,219,219,0.395503
TAZBUT02,,9,8.983363,5,0.337209,0.379981,0.000367,219,219,0.63097
ATIBOU,,8,7.969925,5,0.331429,0.37251,0.000248,219,219,0.67338
DADTOS07,,7,6.995651,5,0.324022,0.362835,0.000197,219,219,0.648796
DADTOS12,,5,4.995083,5,0.301038,0.333525,0.00008,219,219,0.397551
JEXWOZ03,,5,4.981596,5,0.320442,0.351341,0.000074,219,219,0.538454
NURFOX06,,11,10.988856,5,0.348,0.394349,0.000457,219,219,1
NURGIS,,4,3.996006,5,0.298456,0.327203,0.000081,219,219,0.284219
SIWPUL,,6,5.996319,5,0.30742,0.343008,0.000144,219,219,0.408871
SIWPUL04,,5,4.990333,5,0.29,0.322414,0.000126,219,219,0.301397
TAZBUT04,,4,3.994972,5,0.296928,0.32567,0.00007,219,219,0.387003
ATIBOU01,,8,7.975847,5,0.337209,0.378161,0.000287,219,219,0.649031
DADTOS,,7,6.996485,5,0.304196,0.343774,0.000202,219,219,0.419998
MNFORD01,,2,1.997229,5,0.280645,0.302299,0.000005,219,219,0.252615
NUQWAZ02,,6,5.996871,5,0.30742,0.343199,0.000125,219,219,0.42056
PADKIP01,,5,4.99631,5,0.318099,0.350192,0.000132,219,219,0.444454
YUKTUU06,,7,6.996373,5,0.31295,0.352299,0.000231,219,219,0.48507
ATIBOU02,,4,3.991764,5,0.285714,0.317625,0.000077,219,219,0.30738
YANWOC02,,3,2.99636,6,0.259701,0.284195,0.000033,219,219,0.138728
YANWOC03,,10,9.991494,5,0.333973,0.380364,0.000348,219,219,0.82108
ATIBUA,,6,5.989485,5,0.3,0.337644,0.000137,219,219,0.389922
MNFORD03,,6,5.997535,5,0.302083,0.337356,0.000121,219,219,0.40207
PADKIP13,,6,5.99666,6,0.299484,0.334674,0.000124,219,219,0.351157
SIWPUL09,,6,5.997141,5,0.301038,0.336877,0.000129,219,219,0.390578
SIWPUL11,,6,5.980576,6,0.302083,0.339368,0.000164,219,219,0.351925
VIRJEM,,3,2.998179,6,0.269767,0.295498,0.000029,219,219,0.187026
ATICAH,,2,1.996886,7,0.228947,0.249631,0.000014,219,219,0.066547
MNFORD,,3,2.997833,6,0.254758,0.281322,0.000061,219,219,0.138444
YANWOC01,,5,4.994683,6,0.266871,0.3,0.00011,219,219,0.195112
ATICEL,,5,4.987063,5,0.270186,0.302107,0.000077,219,219,0.212275
DADTOS02,,3,2.997164,6,0.25816,0.284387,0.000036,219,219,0.152076
QAHPEX04,,4,3.992837,6,0.274882,0.305939,0.000072,219,219,0.233236
SIWPUL08,,4,3.996926,6,0.279294,0.308812,0.000064,219,219,0.222617
TAZBUT03,,5,4.996384,5,0.299484,0.332088,0.000121,219,219,0.315294
DADTOS10,,7,6.997873,5,0.306878,0.34636,0.000147,219,219,0.489239
DADTOS13,,4,3.998049,5,0.257016,0.284579,0.000022,219,219,0.179
JIXWUJ01,,4,3.991154,6,0.25072,0.278257,0.000044,219,219,0.152928
MNFORD06,,4,3.999329,5,0.274448,0.302203,0.000054,219,219,0.210028
NURFOX,,3,2.999536,5,0.289037,0.316475,0.000056,219,219,0.266202
DADTOS01,,4,3.999266,6,0.282468,0.314368,0.000088,219,219,0.268281
DADTOS05,,11,10.993051,5,0.340509,0.388985,0.00044,219,219,0.853958
JEXWOZ04,,5,4.997529,6,0.273585,0.306513,0.000072,219,219,0.2625
NUQWAZ04,,5,4.999445,6,0.273155,0.30546,0.000088,219,219,0.208986
PADKIP05,,5,4.999193,6,0.258544,0.291954,0.00009,219,219,0.173061
JEXWOZ05,,4,3.995806,6,0.261261,0.289272,0.000042,219,219,0.16595
PADKIP23,,6,5.999378,5,0.3,0.336303,0.00014,219,219,0.444716
DADTOS03,,4,3.998418,6,0.28385,0.312931,0.000037,219,219,0.282036
POBNEB,,5,4.99802,5,0.296928,0.329406,0.000112,219,219,0.345351
DADTOS04,,5,4.998521,5,0.289517,0.322222,0.000099,219,219,0.303161
DADTOS08,,5,4.996668,6,0.271451,0.303161,0.000086,219,219,0.205009
SIWPUL06,,5,4.999338,5,0.308511,0.341379,0.000108,219,219,0.433371
DADTOS15,,9,8.997707,5,0.341847,0.38659,0.000295,219,219,0.949159
JEBGOP,,8,7.96434,5,0.349398,0.390038,0.000275,219,219,0.899344
LIJWOR03,,4,3.999811,6,0.305263,0.336015,0.000081,219,219,0.370878
NURFOX01,,3,2.999688,6,0.27619,0.303831,0.000025,219,219,0.255345
PADKIP09,,2,1.99959,6,0.271875,0.295881,0.000012,219,219,0.216418
PADKIP26,,7,6.998692,5,0.321033,0.360153,0.000152,219,219,0.694431
PADKIP29,,6,5.995922,5,0.31016,0.349042,0.000126,219,219,0.527938
WIHVAL,,3,2.990345,6,0.284314,0.311015,0.000075,219,219,0.248851
DADTOS06,,6,5.996101,5,0.31016,0.345019,0.000183,219,219,0.480455
JIXWUJ02,,1,0.998542,6,0.237057,0.252203,0,219,219,0.081238
NURHAL,,2,1.999373,6,0.244382,0.265038,0.000005,219,219,0.120988
QAHPEX03,,7,6.994061,5,0.321627,0.361015,0.000171,219,219,0.624316
YUKTUU04,,7,6.998546,5,0.322222,0.362835,0.000179,219,219,0.566771
JEDKIP01,,4,3.998216,6,0.26284,0.291475,0.000035,219,219,0.221083
JEXWOZ02,,7,6.985047,5,0.32342,0.362069,0.000208,219,219,0.614744
NUQWAZ03,,4,3.999137,5,0.281099,0.30977,0.000078,219,219,0.239283
NUQWAZ06,,6,5.999391,5,0.316364,0.352395,0.000123,219,219,0.514191
PADKIP28,,6,5.995377,5,0.31016,0.34636,0.000123,219,219,0.582063
IJOMOJ04,,2,1.996159,6,0.241331,0.262548,0.000017,219,219,0.085822
PADKIP10,,5,4.996625,5,0.305263,0.338602,0.000146,219,219,0.352593
PADKIP11,,4,3.999573,6,0.267692,0.296839,0.000058,219,219,0.179002
DADTOS09,,6,5.99745,5,0.298456,0.334579,0.000147,219,219,0.342201
DADTOS14,,4,3.998789,5,0.277955,0.307471,0.000074,219,219,0.211803
HIBGIJ,,7,6.97954,5,0.306878,0.34751,0.000198,219,219,0.43111
NURHIT,,3,2.999732,5,0.274882,0.300766,0.000021,219,219,0.225261
PADKIP15,,4,3.994625,5,0.271451,0.30182,0.000054,219,219,0.20913
PADKIP20,,8,7.999007,5,0.309059,0.350958,0.00019,219,219,0.529681
PADKIP08,,5,4.99904,6,0.303136,0.338602,0.000067,219,219,0.462404
POBNEB01,,7,6.989678,5,0.32342,0.361398,0.000201,219,219,0.580633
YUKTUU07,,5,4.999742,5,0.297436,0.329885,0.000049,219,219,0.407441
DADTOS11,,4,3.998867,5,0.287603,0.317529,0.000068,219,219,0.249907
PADJEK01,,5,4.99436,6,0.293423,0.324713,0.000089,219,219,0.270136
PADKIP30,,8,7.992488,5,0.311828,0.354215,0.000267,219,219,0.445482
SIWPUL07,,6,5.996033,5,0.27663,0.312548,0.000081,219,219,0.287483
GOKKIA,,5,4.983362,5,0.314647,0.345881,0.000055,219,219,0.587074
NUQWAZ07,,5,4.999666,5,0.298456,0.33046,0.000094,219,219,0.320113
QINSUD,,3,2.999744,5,0.268519,0.293103,0.000038,219,219,0.169563
JEDKIP,,3,2.999703,6,0.266462,0.292816,0.000046,219,219,0.153352
MNFORD05,,4,3.999734,6,0.291457,0.32251,0.000056,219,219,0.371112
PADKIP18,,9,8.992799,5,0.333973,0.375192,0.000211,219,219,0.867618
QAHPEX06,,5,4.995982,5,0.298969,0.33113,0.000089,219,219,0.389984
DADTOS17,,5,4.998815,5,0.303136,0.335057,0.000084,219,219,0.383446
DADTOS18,,6,5.998772,5,0.305263,0.343487,0.000155,219,219,0.420066
IJOMOJ03,,4,3.998967,6,0.268519,0.297893,0.000034,219,219,0.242
PADKIP03,,6,5.999494,5,0.296422,0.334387,0.000149,219,219,0.337762
YANWOC,,3,2.999615,6,0.260479,0.285441,0.000018,219,219,0.159104
DIDVIW,,3,2.996611,6,0.256637,0.282088,0.000016,219,219,0.157163
SIWPUL10,,4,3.981225,6,0.255507,0.284866,0.000033,219,219,0.184566
PADKIP16,,5,4.994967,5,0.307965,0.340134,0.000086,219,219,0.48672
PADKIP19,,5,4.996797,5,0.302083,0.336973,0.000113,219,219,0.350718
PADKIP24,,3,2.99676,5,0.267281,0.292241,0.000039,219,219,0.155974
IJOMOJ01,,2,1.999278,6,0.248217,0.268678,0.00001,219,219,0.11588
QAHPEX07,,5,4.991162,5,0.283388,0.316379,0.000138,219,219,0.275329
IJOMOJ02,,2,1.994048,6,0.242003,0.261015,0.00001,219,219,0.091249
TAZBUT,,3,2.99627,5,0.278846,0.303257,0.000053,219,219,0.249943
QAHPEX01,,3,2.998974,6,0.271875,0.29933,0.000022,219,219,0.249515
PADJOU01,,5,4.997523,6,0.281553,0.313697,0.000156,219,219,0.240648
IJOMOJ06,,3,2.991153,6,0.261261,0.289176,0.000017,219,219,0.207647
PADJEK,,7,6.987422,5,0.3058,0.34569,0.000154,219,219,0.517833
YUKTUU,,5,4.995844,5,0.296928,0.330364,0.000089,219,219,0.377597
IJOMOJ07,,4,3.99117,5,0.289037,0.317241,0.000071,219,219,0.286255
NURGAK,,4,3.993376,6,0.259701,0.288697,0.000069,219,219,0.149393
QAHPEX02,,4,3.996294,5,0.281099,0.309962,0.000055,219,219,0.237753
IQEWOQ,,1,0.99749,6,0.225097,0.239943,0,219,219,0.053994
PADKIP22,,7,6.999659,5,0.307965,0.346169,0.000198,219,219,0.392356
JEXWOZ,,3,2.993155,6,0.275753,0.302874,0.000034,219,219,0.273211
JEXWOZ01,,4,3.987202,6,0.261261,0.290996,0.000051,219,219,0.173391
NUQWAZ01,,4,3.991306,6,0.287129,0.318487,0.000081,219,219,0.278459
NURGEO,,3,2.996462,6,0.246809,0.271935,0.000025,219,219,0.118079
PADKIP04,,6,5.988849,5,0.294416,0.330077,0.000147,219,219,0.302125
YUKTUU03,,5,4.997184,6,0.268105,0.300096,0.000083,219,219,0.203137
LIJWOR05,,2,1.995646,6,0.254015,0.275479,0.000025,219,219,0.133969
NURGUE,,7,6.990874,5,0.319266,0.357471,0.000177,219,219,0.525492
LIJWOR,,6,5.997282,5,0.309609,0.345402,0.00015,219,219,0.438186
JIXWUJ,,3,2.991528,6,0.26935,0.29454,0.000016,219,219,0.222304
PADKIP27,,2,1.996606,7,0.235453,0.255993,0.000014,219,219,0.07777
TAZBUT01,,3,2.99957,6,0.28385,0.311973,0.000033,219,219,0.269367
XOHFIK,,4,3.987125,5,0.283388,0.311877,0.000078,219,219,0.20868
LIJWOR01,,3,2.999288,6,0.268105,0.293487,0.000025,219,219,0.203406
QAHPEX05,,6,5.999036,5,0.297436,0.332759,0.000164,219,219,0.319512
LIJWOR02,,4,3.999865,6,0.281553,0.310824,0.000047,219,219,0.263948
LIJWOR04,,3,2.998839,6,0.259701,0.283812,0.000027,219,219,0.16725
PADKIP02,,4,3.998337,5,0.277512,0.305843,0.000056,219,219,0.304769
LIJWOR06,,6,5.998989,5,0.306878,0.343966,0.000189,219,219,0.398901
NUQWAZ05,,4,3.999637,5,0.298969,0.327874,0.000064,219,219,0.370758
MNFORD02,,3,2.999868,6,0.270607,0.295881,0.000015,219,219,0.195388
REZJIR02,,5,4.99644,5,0.291457,0.323467,0.000098,219,219,0.268237
REZJIR,,2,1.999853,6,0.255507,0.277395,0.000006,219,219,0.134041
SIWPUL03,,8,7.999398,5,0.32342,0.363314,0.000243,219,219,0.554009
NURFUD,,4,3.999541,6,0.284779,0.315613,0.000114,219,219,0.270873
REZJIR03,,3,2.999677,6,0.27707,0.305843,0.000046,219,219,0.238749
SIWPUL05,,4,3.999894,5,0.296928,0.32682,0.000074,219,219,0.307566
NURFOX05,,5,4.996833,6,0.286656,0.319157,0.000126,219,219,0.246818
QINSUD01,,7,6.999531,5,0.319266,0.357567,0.000129,219,219,0.61575
QAHPEX,,8,7.995885,5,0.315789,0.357663,0.00024,219,219,0.496049
PADJEK02,,5,4.999573,5,0.289037,0.318678,0.000084,219,219,0.252112
NURFOX03,,6,5.999112,6,0.294416,0.331705,0.000212,219,219,0.354128
PADJEK03,,1,0.99989,7,0.227749,0.244308,0,219,219,0.063601
PADKIP07,,6,5.999836,6,0.299484,0.33592,0.000146,219,219,0.361063
SIWPUL02,,1,0.999936,7,0.227749,0.244308,0,219,219,0.063601
NURFOX04,,2,1.999989,6,0.267692,0.29023,0.000005,219,219,0.2416
VERZEZ,,5,4.978297,5,0.301038,0.334004,0.000125,219,219,0.351046
SIWPUL01,,4,3.999815,5,0.284314,0.314655,0.000068,219,219,0.241598
NURJAN,,3,2.999945,6,0.2723,0.298276,0.000029,219,219,0.207631
PADKIP14,,6,5.999955,5,0.312388,0.348563,0.000147,219,219,0.43671
YUKTUU05,,4,3.999118,5,0.288557,0.318582,0.000082,219,219,0.26376
PADJEK04,,2,1.994514,6,0.249641,0.273946,0.000013,219,219,0.136354
YUKTUU01,,9,8.998578,5,0.320442,0.3659,0.000288,219,219,0.576511
PADKIP12,,1,0.999885,7,0.219975,0.234825,0,219,219,0.045322
REZJIR04,,2,1.998803,6,0.25,0.270402,0.000013,219,219,0.11191
PADKIP17,,2,1.996272,6,0.237057,0.257184,0.000007,219,219,0.079938
PADKIP06,,1,0.999659,6,0.221093,0.236303,0,219,219,0.051025
POBNEB02,,3,2.995877,6,0.264036,0.288889,0.000038,219,219,0.140726
WIHVEP,,2,1.992461,5,0.281553,0.303927,0.000031,219,219,0.192121
YUKTUU02,,1,1,6,0.238683,0.255364,0,219,219,0.08461
AGONAM,,1,0.998947,1,1,1,0,220,220,0.00332
MALWUU,,1,0.998947,1,1,1,0,220,220,0.00332
DAHMIJ,,1,0.99244,1,1,1,0,221,221,0.00332
RIJYIV,,1,0.99244,1,1,1,0,221,221,0.00332
EPOPEG,,2,1.982466,2,0.75,0.833333,0.000001,222,222,0.009726
FIFQOD,,2,1.991135,2,0.75,0.833333,0.000001,222,222,0.009726
URUYOX,,1,0.99133,3,0.5,0.611111,0,222,222,0.005762
URUZEO,,1,0.999999,3,0.5,0.611111,0,222,222,0.005762
CAYQAV,,1,0.998238,1,1,1,0,223,223,0.00332
KEPGAN,,1,0.998238,1,1,1,0,223,223,0.00332
CAXVOO,,1,0.999991,2,0.666667,0.75,0,224,224,0.005208
COKNOH,,2,1.999988,1,1,1,0,224,224,0.007711
COKMEW,,1,0.999994,1,1,1,0,225,225,0.00332
COKNOH01,,1,0.999994,1,1,1,0,225,225,0.00332
WOPSAX,,1,0.999997,2,0.666667,0.75,0,224,224,0.005208
COKQIE,,1,0.999996,1,1,1,0,226,226,0.00332
MIHWAE,,1,0.999996,1,1,1,0,226,226,0.00332
SARGUP,,1,1,1,1,1,0,227,227,0.00332
WOPSAX01,,1,1,1,1,1,0,227,227,0.00332
ECAFOG,,1,0.941238,1,1,1,0,228,228,0.00332
MIVWAR,,1,0.941238,1,1,1,0,228,228,0.00332
KOJMED,,1,0.938103,1,1,1,0,229,229,0.00332
NEZQER,,1,0.938103,1,1,1,0,229,229,0.00332
NAXSUB,,1,0.99792,1,1,1,0,230,230,0.00332
YAJMUU,,1,0.99792,1,1,1,0,230,230,0.00332
GITBOC,,1,0.999285,1,1,1,0,231,231,0.00332
OROZUR,,1,0.999285,1,1,1,0,231,231,0.00332
KUHVOZ,,1,0.999834,1,1,1,0,232,232,0.00332
SAKDAM01,,1,0.999834,1,1,1,0,232,232,0.00332
AJABIX01,,1,0.999999,1,1,1,0,233,233,0.00332
SUHNIT,,1,0.999999,1,1,1,0,233,233,0.00332
BOBTIW,,1,0.997601,2,0.666667,0.75,0,234,234,0.005208
BOBTOC,,2,1.997471,1,1,1,0,234,234,0.007711
SUHMIS,,1,0.99987,2,0.666667,0.75,0,234,234,0.005208
CIFSAO,,1,0.953705,2,0.666667,0.75,0,235,237,0.005208
IFIPEV,,2,1.945772,1,1,1,0,235,237,0.007711
CIFSES,,1,0.999931,1,1,1,0,236,235,0.00332
FOSTUE,,1,0.999931,1,1,1,0,236,235,0.00332
FAHQEM,,1,0.944321,1,1,1,0,237,236,0.00332
MAYJOM,,1,0.944321,1,1,1,0,237,236,0.00332
FAHQIQ,,1,0.992067,2,0.666667,0.75,0,235,237,0.005208
GAZZIS,,1,0.999999,2,0.666667,0.75,0,238,238,0.005208
GAZZIS02,,2,1.999993,1,1,1,0,238,238,0.007711
GAZZIS01,,2,1.955943,2,0.75,0.833333,0.000001,239,239,0.009726
GAZZIS05,,2,1.999903,2,0.75,0.833333,0.000001,239,239,0.009726
WAQFAX,,1,0.955945,3,0.5,0.611111,0,239,239,0.005762
RAYMIP,,1,0.999994,2,0.666667,0.75,0,238,238,0.005208
GAZZIS03,,1,0.998861,1,1,1,0,240,240,0.00332
UNIDAY,,1,0.998861,1,1,1,0,240,240,0.00332
GIWMAD,,1,0.999905,3,0.5,0.611111,0,239,239,0.005762
GOCTID,,1,0.997507,1,1,1,0,241,241,0.00332
VACFOV,,1,0.997507,1,1,1,0,241,241,0.00332
IMUVAO,,1,0.943236,1,1,1,0,242,242,0.00332
OTEGOL,,1,0.943236,1,1,1,0,242,242,0.00332
IMUVES,,1,0.998776,2,0.666667,0.75,0,243,243,0.005208
CUFDOX,,2,1.945983,1,1,1,0,243,243,0.007711
KELJIV,,1,0.999473,2,0.666667,0.75,0,244,244,0.005208
LETFEW,,2,1.997439,1,1,1,0,244,244,0.007711
LETDAQ,,1,0.997967,2,0.666667,0.75,0,244,244,0.005208
FAPXEC,,1,1,1,1,1,0,245,245,0.00332
FAQLIV,,1,1,1,1,1,0,245,245,0.00332
IDIWIB,,3,2.999985,5,0.387097,0.516667,0.00001,246,249,0.027604
IXOFIL,,2,1.999991,6,0.3,0.415278,0.000005,246,249,0.014769
PEPLEC,,2,1.999993,4,0.4,0.486111,0.000004,246,249,0.024402
PEPLIG,,3,2.993751,4,0.461538,0.5625,0.000013,246,249,0.031441
IDIWOH01,,2,1.999978,2,0.75,0.833333,0.000001,247,247,0.009726
JUMCUR,,2,1.999956,2,0.75,0.833333,0.000001,247,247,0.009726
JUMDAY,,1,0.999999,3,0.5,0.611111,0,247,247,0.005762
IDIWOH04,,2,2,5,0.375,0.475,0.000004,246,249,0.021288
IDIWOH05,,4,3.999992,4,0.48,0.604167,0.000017,246,249,0.037995
WIDQEG,,2,1.999965,6,0.315789,0.436111,0.000001,246,249,0.017461
XAVDEF,,2,1.999955,5,0.387097,0.488889,0.000007,246,249,0.022857
IXODUV,,1,0.994014,6,0.26087,0.327778,0,246,249,0.007039
UFIROR,,2,1.987772,5,0.342857,0.440278,0.000005,246,249,0.015825
IXOFUX01,,1,1,7,0.235294,0.311905,0,246,249,0.006833
IXOFUX,,1,0.999997,1,1,1,0,248,246,0.00332
XAVDIJ,,1,0.999997,1,1,1,0,248,246,0.00332
WIDQAC,,1,0.999977,3,0.5,0.611111,0,247,247,0.005762
JUMDEC,,1,0.920068,1,1,1,0,249,248,0.00332
PEPLAY,,1,0.920068,1,1,1,0,249,248,0.00332
POWYEH,,3,2.999889,6,0.324324,0.477778,0.000005,246,249,0.021084
WIHWEQ,,1,0.999969,7,0.25,0.336905,0,246,249,0.009079
TIKTAL01,,2,1.999999,1,1,1,0,250,250,0.007711
TIKVAN,,1,1,2,0.666667,0.75,0,250,250,0.005208
XAPCOJ03,,1,1,2,0.666667,0.75,0,250,250,0.005208
XAPCOJ01,,1,0.999999,1,1,1,0,251,251,0.00332
XAPCOJ07,,1,0.999999,1,1,1,0,251,251,0.00332
VAFCAH01,,1,0.999999,1,1,1,0,252,252,0.00332
XADGUG,,1,0.999999,1,1,1,0,252,252,0.00332
HISTOU,,1,0.962988,1,1,1,0,253,253,0.00332
WENLAE,,1,0.962988,1,1,1,0,253,253,0.00332
KODPUP,,2,1.975054,2,0.666667,0.75,0.000002,254,254,0.011746
AZIYOX,,2,1.973744,3,0.571429,0.708333,0.000001,254,254,0.010297
JEMQEY,,2,1.977461,3,0.571429,0.708333,0.000001,254,254,0.010297
EYULAM,,1,0.998994,1,1,1,0,255,255,0.00332
VOQBUZ,,1,0.998994,1,1,1,0,255,255,0.00332
AMIWID,,1,0.994484,1,1,1,0,256,256,0.00332
MIRLUU,,1,0.994484,1,1,1,0,256,256,0.00332
CAQHEK,,1,0.998422,1,1,1,0,257,257,0.00332
WALMOO,,1,0.998422,1,1,1,0,257,257,0.00332
CEJXOG,,1,0.945395,1,1,1,0,258,258,0.00332
IBEYIY,,1,0.945395,1,1,1,0,258,258,0.00332
QIVKEL,,1,0.997164,1,1,1,0,259,259,0.00332
XASJUZ,,1,0.997164,1,1,1,0,259,259,0.00332
AMIYIG,,3,2.9935,9,0.176617,0.224335,0.000063,260,261,0.024307
GUWFIO,,3,2.998942,8,0.21131,0.268058,0.000104,260,261,0.046431
NIKZEN02,,1,0.994925,10,0.150424,0.178018,0,260,261,0.009604
YUKVAC,,1,0.998988,10,0.150424,0.178018,0,260,261,0.009604
AMOMUM,,1,0.993088,9,0.215152,0.249458,0,260,261,0.023615
IZAJOK,,5,4.982744,8,0.273077,0.345205,0.000219,260,261,0.084517
AMONAT,,5,4.990738,8,0.273077,0.343813,0.000165,260,261,0.113557
NUDPAE06,,6,5.996171,8,0.277344,0.36286,0.00017,260,261,0.14658
PESTAL,,3,2.999247,7,0.28629,0.336519,0.000186,260,261,0.089541
RATCUL03,,3,2.990042,9,0.232787,0.291907,0.000085,260,261,0.054727
SANLOK,,1,0.998949,9,0.215152,0.248715,0,260,261,0.028775
XACLUL01,,6,5.984765,7,0.275194,0.357445,0.000183,260,261,0.121108
APOGOD,,8,7.987767,8,0.299578,0.395221,0.000312,260,261,0.200436
FEFRMT,,2,1.999901,9,0.237458,0.290599,0,260,261,0.08274
IZAKAX,,2,1.991971,9,0.232787,0.281679,0.000032,260,261,0.053248
NIKZAJ02,,5,4.988923,9,0.25448,0.332584,0.000089,260,261,0.134178
NIKZEN,,3,2.994198,9,0.256318,0.317594,0.000074,260,261,0.072424
NUDNUW03,,4,3.998573,8,0.261993,0.325067,0.000095,260,261,0.086953
XACLOF,,6,5.993109,9,0.250883,0.338956,0.000117,260,261,0.141665
CAJHUS,,2,1.996678,8,0.236667,0.280366,0.000054,260,261,0.037992
NIHBIQ01,,3,2.99864,7,0.265918,0.315895,0.000097,260,261,0.053192
NUDPAE10,,5,4.990839,9,0.23588,0.310871,0.000122,260,261,0.08075
CAJHUS01,,1,0.997034,10,0.201133,0.242567,0,260,261,0.034736
CAJHUS03,,4,3.998891,9,0.20944,0.274804,0.000081,260,261,0.052169
NIHBIQ,,2,1.999693,9,0.193989,0.239487,0,260,261,0.033934
NIKYOW,,4,3.994939,9,0.223975,0.290923,0.00009,260,261,0.057721
NUDPAE12,,2,1.998905,10,0.174447,0.217455,0.000032,260,261,0.02072
CAJHUS04,,3,2.995395,9,0.217125,0.274402,0.000032,260,261,0.040397
IZAKEB,,3,2.994308,8,0.229773,0.287877,0.000054,260,261,0.050124
NIKYUC01,,4,3.995928,9,0.236667,0.29915,0.000101,260,261,0.050137
PESSAK01,,2,1.99193,10,0.201705,0.249693,0.000008,260,261,0.028803
DEFNEK,,2,1.982697,1,1,1,0,261,260,0.007711
IZAJIE,,1,0.991273,2,0.666667,0.75,0,261,260,0.005208
IZAJUQ,,1,0.991424,2,0.666667,0.75,0,261,260,0.005208
FEFRMT01,,1,0.996448,10,0.189333,0.217449,0,260,261,0.013953
FIQYOU,,1,0.998852,11,0.127928,0.152343,0,260,261,0.006652
YANVIV01,,2,1.997974,10,0.146392,0.183864,0.000032,260,261,0.013723
GOYPER,,3,2.997116,9,0.238255,0.297641,0.000045,260,261,0.07484
NUDNUW06,,1,0.998108,10,0.192935,0.22476,0,260,261,0.01905
